일자,종가,종가 등락률,거래량,거래량 등락률,거래대금,거래대금 등락률
2021/11/29,"2,909.32",-0.92,"844,400,434",41.77,"13,092,783,140,665",10.01
2021/11/26,"2,936.44",-1.47,"595,597,647",-0.06,"11,901,297,731,572",26.59
2021/11/25,"2,980.27",-0.47,"595,969,686",7.07,"9,401,090,529,106",-14.25
2021/11/24,"2,994.29",-0.10,"556,640,473",6.18,"10,963,458,592,619",1.23
2021/11/23,"2,997.33",-0.53,"524,233,416",-1.27,"10,830,503,621,150",-16.34
2021/11/22,"3,013.25",1.42,"530,959,176",-19.20,"12,945,532,600,397",17.66
2021/11/19,"2,971.02",0.80,"657,093,788",21.31,"11,002,168,877,105",8.72
2021/11/18,"2,947.38",-0.51,"541,652,823",0.03,"10,119,317,376,788",-5.09
2021/11/17,"2,962.42",-1.16,"541,489,534",-6.58,"10,661,680,483,275",-3.96
2021/11/16,"2,997.21",-0.08,"579,646,335",-9.34,"11,101,212,743,890",-2.64
2021/11/15,"2,999.52",1.03,"639,395,683",-3.96,"11,402,053,251,342",-8.59
2021/11/12,"2,968.80",1.50,"665,733,196",16.21,"12,472,956,374,638",-7.39
2021/11/11,"2,924.92",-0.18,"572,859,058",0.34,"13,468,395,643,103",39.38
2021/11/10,"2,930.17",-1.09,"570,931,752",-19.45,"9,663,221,463,613",-0.22
2021/11/09,"2,962.46",0.08,"708,773,471",26.52,"9,684,977,252,764",-6.77
2021/11/08,"2,960.20",-0.31,"560,205,356",-18.58,"10,388,089,493,103",-18.01
2021/11/05,"2,969.27",-0.47,"688,027,918",-10.88,"12,669,722,983,462",-13.57
2021/11/04,"2,983.22",0.25,"772,023,904",17.21,"14,658,519,584,987",17.85
2021/11/03,"2,975.71",-1.25,"658,648,364",25.25,"12,438,267,928,860",28.72
2021/11/02,"3,013.49",1.16,"525,853,038",10.62,"9,662,968,105,172",2.68
2021/11/01,"2,978.94",0.28,"475,382,111",-12.91,"9,410,799,387,549",-14.72
2021/10/29,"2,970.68",-1.29,"545,833,755",-11.57,"11,035,682,384,856",-10.77
2021/10/28,"3,009.55",-0.53,"617,256,798",1.54,"12,367,618,427,652",21.01
2021/10/27,"3,025.49",-0.77,"607,875,370",7.67,"10,220,672,977,011",7.44
2021/10/26,"3,049.08",0.94,"564,559,805",-28.70,"9,512,681,741,122",-9.31
2021/10/25,"3,020.54",0.48,"791,795,966",13.88,"10,489,293,804,156",15.94
2021/10/22,"3,006.16",-0.04,"695,272,936",-21.65,"9,047,262,545,950",-14.43
2021/10/21,"3,007.33",-0.19,"887,369,794",30.43,"10,572,398,217,802",-5.42
2021/10/20,"3,013.13",-0.53,"680,326,898",-19.55,"11,178,213,476,930",10.54
2021/10/19,"3,029.04",0.74,"845,703,531",-8.71,"10,112,026,428,717",-5.05
2021/10/18,"3,006.68",-0.28,"926,369,474",7.99,"10,649,948,958,411",-15.08
2021/10/15,"3,015.06",0.88,"857,797,842",38.99,"12,540,973,320,207",3.95
2021/10/14,"2,988.64",1.50,"617,170,079",-17.94,"12,064,564,380,622",-1.87
2021/10/13,"2,944.41",0.96,"752,132,429",13.93,"12,294,514,171,307",-3.71
2021/10/12,"2,916.38",-1.35,"660,180,934",-1.31,"12,767,649,889,473",1.06
2021/10/08,"2,956.30",-0.11,"668,946,781",12.36,"12,634,091,306,885",6.11
2021/10/07,"2,959.46",1.76,"595,381,702",-33.97,"11,906,736,775,955",-24.01
2021/10/06,"2,908.31",-1.82,"901,721,943",7.28,"15,668,592,169,787",2.31
2021/10/05,"2,962.17",-1.89,"840,557,005",-1.74,"15,315,537,326,790",18.32
2021/10/01,"3,019.18",-1.62,"855,481,955",-3.42,"12,944,006,323,787",-13.38
2021/09/30,"3,068.82",0.28,"885,818,713",7.82,"14,942,853,884,792",-1.28
2021/09/29,"3,060.27",-1.22,"821,557,926",-8.20,"15,137,007,962,920",3.26
2021/09/28,"3,097.92",-1.14,"894,913,170",1.32,"14,658,731,286,208",19.50
2021/09/27,"3,133.64",0.27,"883,229,339",17.26,"12,266,966,973,757",-2.32
2021/09/24,"3,125.24",-0.07,"753,222,478",20.74,"12,558,236,431,734",-10.36
2021/09/23,"3,127.58",-0.41,"623,841,308",5.87,"14,009,138,133,250",-6.22
2021/09/17,"3,140.51",0.33,"589,244,026",-3.86,"14,937,657,948,864",21.85
2021/09/16,"3,130.09",-0.74,"612,873,472",-0.60,"12,259,518,128,260",0.80
2021/09/15,"3,153.40",0.15,"616,557,070",-13.55,"12,162,693,523,272",-22.96
2021/09/14,"3,148.83",0.67,"713,227,276",-2.60,"15,787,292,366,491",16.90
2021/09/13,"3,127.86",0.07,"732,269,520",1.27,"13,505,433,023,679",-0.45
2021/09/10,"3,125.76",0.36,"723,085,303",-22.03,"13,566,490,029,242",-23.73
2021/09/09,"3,114.70",-1.53,"927,368,577",7.85,"17,787,104,851,733",2.80
2021/09/08,"3,162.99",-0.77,"859,889,326",13.12,"17,302,711,069,208",44.87
2021/09/07,"3,187.42",-0.50,"760,159,709",4.68,"11,943,337,187,144",-3.01
2021/09/06,"3,203.33",0.07,"726,190,124",13.20,"12,313,477,364,484",-6.08
2021/09/03,"3,201.06",0.79,"641,510,055",-15.35,"13,110,992,029,700",-14.74
2021/09/02,"3,175.85",-0.97,"757,859,615",1.49,"15,378,375,212,484",13.59
2021/09/01,"3,207.02",0.24,"746,705,227",12.93,"13,537,907,689,214",-14.66
2021/08/31,"3,199.27",1.75,"661,221,167",9.68,"15,863,630,339,895",34.91
2021/08/30,"3,144.19",0.33,"602,858,388",15.79,"11,758,710,379,309",6.51
2021/08/27,"3,133.90",0.17,"520,668,771",-28.45,"11,039,934,421,080",-17.21
2021/08/26,"3,128.53",-0.58,"727,719,083",16.49,"13,335,287,860,349",-0.23
2021/08/25,"3,146.81",0.27,"624,688,408",6.50,"13,365,595,656,643",-10.57
2021/08/24,"3,138.30",1.56,"586,535,144",2.72,"14,946,073,572,844",11.34
2021/08/23,"3,090.21",0.97,"570,979,933",-15.04,"13,424,032,926,826",-18.40
2021/08/20,"3,060.51",-1.20,"672,088,491",2.51,"16,450,579,796,320",-4.19
2021/08/19,"3,097.83",-1.93,"655,629,079",5.27,"17,170,843,636,716",2.50
2021/08/18,"3,158.93",0.50,"622,791,632",-9.85,"16,752,626,526,034",-24.68
2021/08/17,"3,143.09",-0.89,"690,842,314",-0.81,"22,241,588,390,442",10.10
2021/08/13,"3,171.29",-1.16,"696,468,122",8.27,"20,201,969,432,850",-0.99
2021/08/12,"3,208.38",-0.38,"643,282,554",4.08,"20,403,905,566,084",6.31
2021/08/11,"3,220.62",-0.70,"618,092,869",-15.37,"19,193,401,379,930",-11.38
2021/08/10,"3,243.19",-0.53,"730,349,269",3.21,"21,657,925,207,047",37.66
2021/08/09,"3,260.42",-0.30,"707,654,201",-24.83,"15,732,538,324,746",1.79
2021/08/06,"3,270.36",-0.18,"941,361,338",38.24,"15,455,403,584,955",30.12
2021/08/05,"3,276.13",-0.13,"680,941,049",7.70,"11,877,709,071,888",-3.88
2021/08/04,"3,280.38",1.34,"632,241,743",-3.25,"12,357,119,579,176",-1.07
2021/08/03,"3,237.14",0.44,"653,512,911",16.49,"12,491,381,488,029",22.01
2021/08/02,"3,223.04",0.65,"561,003,439",-18.44,"10,237,986,168,170",-20.07
2021/07/30,"3,202.32",-1.24,"687,861,015",-1.00,"12,808,243,381,658",22.08
2021/07/29,"3,242.65",0.18,"694,823,189",-20.01,"10,491,306,617,501",-12.42
2021/07/28,"3,236.86",0.13,"868,602,620",-12.43,"11,979,296,757,213",-2.99
2021/07/27,"3,232.53",0.24,"991,938,990",20.08,"12,348,469,240,739",1.11
2021/07/26,"3,224.95",-0.91,"826,066,626",2.61,"12,212,490,543,815",-7.55
2021/07/23,"3,254.42",0.13,"805,048,259",12.91,"13,209,383,405,119",1.30
2021/07/22,"3,250.21",1.07,"712,983,404",-28.01,"13,039,249,952,509",-12.28
2021/07/21,"3,215.91",-0.52,"990,326,915",1.09,"14,864,747,567,296",-2.80
2021/07/20,"3,232.70",-0.35,"979,670,175",-10.58,"15,292,372,447,870",18.96
2021/07/19,"3,244.04",-1.00,"1,095,559,262",2.72,"12,855,281,198,924",-13.03
2021/07/16,"3,276.91",-0.28,"1,066,507,087",-9.03,"14,781,318,750,668",8.02
2021/07/15,"3,286.22",0.66,"1,172,430,582",28.99,"13,683,900,975,965",5.32
2021/07/14,"3,264.81",-0.20,"908,953,938",-20.97,"12,993,100,764,877",-3.72
2021/07/13,"3,271.38",0.77,"1,150,101,046",1.33,"13,494,445,819,170",19.63
2021/07/12,"3,246.47",0.89,"1,135,042,856",-13.25,"11,280,079,226,180",-31.52
2021/07/09,"3,217.95",-1.07,"1,308,364,633",-13.70,"16,473,105,860,696",-2.36
2021/07/08,"3,252.68",-0.99,"1,516,034,403",32.10,"16,870,624,131,454",16.29
2021/07/07,"3,285.34",-0.60,"1,147,641,017",11.48,"14,507,060,037,927",-1.22
2021/07/06,"3,305.21",0.36,"1,029,465,279",21.06,"14,686,383,269,810",1.08
2021/07/05,"3,293.21",0.35,"850,406,170",-16.63,"14,529,926,270,282",-5.88
2021/07/02,"3,281.78",-0.01,"1,019,998,165",-12.01,"15,437,887,450,990",-3.97
2021/07/01,"3,282.06",-0.44,"1,159,231,481",-28.01,"16,075,974,682,786",2.74
2021/06/30,"3,296.68",0.30,"1,610,375,510",32.75,"15,646,662,100,364",0.88
2021/06/29,"3,286.68",-0.46,"1,213,046,625",-15.10,"15,509,502,688,918",12.42
2021/06/28,"3,301.89",-0.03,"1,428,764,468",19.24,"13,796,055,583,387",-25.90
2021/06/25,"3,302.84",0.51,"1,198,187,970",-7.92,"18,618,608,315,198",-13.10
2021/06/24,"3,286.10",0.30,"1,301,271,218",21.71,"21,426,510,325,089",19.93
2021/06/23,"3,276.19",0.38,"1,069,174,741",-35.85,"17,865,268,589,384",15.17
2021/06/22,"3,263.88",0.71,"1,666,696,733",10.48,"15,512,033,241,198",-10.29
2021/06/21,"3,240.79",-0.83,"1,508,634,470",-7.31,"17,291,259,635,405",-1.15
2021/06/18,"3,267.93",0.09,"1,627,658,120",-11.96,"17,492,731,865,668",19.22
2021/06/17,"3,264.96",-0.42,"1,848,671,013",-21.19,"14,672,132,506,589",-9.98
2021/06/16,"3,278.68",0.62,"2,345,810,978",35.24,"16,297,981,235,711",9.84
2021/06/15,"3,258.63",0.20,"1,734,497,293",4.20,"14,838,275,276,764",-2.78
2021/06/14,"3,252.13",0.09,"1,664,527,170",1.16,"15,262,485,462,973",-15.00
2021/06/11,"3,249.32",0.77,"1,645,508,762",-13.25,"17,956,256,842,935",-6.33
2021/06/10,"3,224.64",0.26,"1,896,766,322",-3.47,"19,170,539,861,596",11.69
2021/06/09,"3,216.18",-0.97,"1,964,923,269",0.70,"17,164,709,655,058",-11.30
2021/06/08,"3,247.83",-0.13,"1,951,319,356",12.58,"19,352,173,579,005",1.73
2021/06/07,"3,252.12",0.37,"1,733,348,139",24.49,"19,023,221,710,305",18.52
2021/06/04,"3,240.08",-0.23,"1,392,319,539",-12.15,"16,051,031,275,689",-4.97
2021/06/03,"3,247.43",0.72,"1,584,799,068",5.96,"16,890,461,822,422",-4.79
2021/06/02,"3,224.23",0.07,"1,495,671,343",1.57,"17,740,841,975,268",16.17
2021/06/01,"3,221.87",0.56,"1,472,570,767",31.07,"15,270,803,742,087",8.94
2021/05/31,"3,203.92",0.48,"1,123,524,809",16.26,"14,017,446,050,339",3.58
2021/05/28,"3,188.73",0.73,"966,367,978",-10.69,"13,533,299,075,577",-34.57
2021/05/27,"3,165.51",-0.09,"1,082,006,090",-14.80,"20,682,335,393,904",57.01
2021/05/26,"3,168.43",-0.09,"1,269,999,045",107.19,"13,173,015,885,449",12.32
2021/05/25,"3,171.32",0.86,"612,976,970",4.25,"11,728,027,229,513",1.07
2021/05/24,"3,144.30",-0.38,"587,968,268",-26.25,"11,604,047,358,277",-21.54
2021/05/21,"3,156.42",-0.19,"797,262,205",2.97,"14,789,457,191,323",7.80
2021/05/20,"3,162.28",-0.34,"774,252,245",-1.51,"13,719,656,585,417",-1.29
2021/05/18,"3,173.05",1.23,"786,143,415",1.92,"13,898,610,218,787",-4.49
2021/05/17,"3,134.52",-0.60,"771,305,645",-7.78,"14,552,523,724,082",0.41
2021/05/14,"3,153.32",1.00,"836,404,050",-23.68,"14,493,543,694,716",-31.18
2021/05/13,"3,122.11",-1.25,"1,095,948,091",-23.04,"21,059,803,806,076",-6.23
2021/05/12,"3,161.66",-1.49,"1,424,059,107",29.85,"22,458,066,045,899",2.63
2021/05/11,"3,209.43",-1.23,"1,096,717,744",8.45,"21,883,489,899,031",27.32
2021/05/10,"3,249.30",1.63,"1,011,267,140",2.18,"17,187,181,714,045",13.03
2021/05/07,"3,197.20",0.58,"989,680,146",-20.15,"15,206,303,479,328",-8.54
2021/05/06,"3,178.74",1.00,"1,239,403,331",-3.46,"16,626,445,399,689",4.16
2021/05/04,"3,147.37",0.64,"1,283,829,879",23.30,"15,962,437,460,373",-5.97
2021/05/03,"3,127.20",-0.66,"1,041,199,113",-23.41,"16,975,830,860,649",-11.62
2021/04/30,"3,147.86",-0.83,"1,359,455,178",11.21,"19,207,526,228,810",0.42
2021/04/29,"3,174.07",-0.23,"1,222,430,217",-13.46,"19,126,666,675,110",4.06
2021/04/28,"3,181.47",-1.06,"1,412,620,981",-7.93,"18,379,828,680,878",7.00
2021/04/27,"3,215.42",-0.07,"1,534,230,437",18.17,"17,177,221,132,485",9.04
2021/04/26,"3,217.53",0.99,"1,298,330,413",-42.39,"15,753,767,940,288",0.64
2021/04/23,"3,186.10",0.27,"2,253,793,002",28.59,"15,653,205,960,793",5.32
2021/04/22,"3,177.52",0.18,"1,752,691,683",-0.81,"14,862,861,768,154",-12.14
2021/04/21,"3,171.66",-1.52,"1,767,090,522",36.33,"16,916,024,229,372",16.60
2021/04/20,"3,220.70",0.68,"1,296,160,097",22.21,"14,508,206,276,523",-5.66
2021/04/19,"3,198.84",0.01,"1,060,619,231",7.65,"15,378,168,999,665",-1.05
2021/04/16,"3,198.62",0.13,"985,278,196",-24.96,"15,542,110,564,312",-12.05
2021/04/15,"3,194.33",0.38,"1,312,991,973",-26.08,"17,671,286,861,080",13.63
2021/04/14,"3,182.38",0.42,"1,776,265,333",2.01,"15,552,014,115,192",-4.96
2021/04/13,"3,169.08",1.07,"1,741,348,018",66.04,"16,363,773,274,030",23.14
2021/04/12,"3,135.59",0.12,"1,048,782,935",-42.47,"13,288,261,318,780",-11.96
2021/04/09,"3,131.88",-0.36,"1,823,162,245",34.32,"15,093,694,721,352",-11.63
2021/04/08,"3,143.26",0.19,"1,357,293,283",-31.61,"17,080,031,242,959",17.87
2021/04/07,"3,137.41",0.33,"1,984,773,884",55.18,"14,490,176,790,450",5.95
2021/04/06,"3,127.08",0.20,"1,279,017,405",17.90,"13,676,601,737,626",5.12
2021/04/05,"3,120.83",0.26,"1,084,791,620",36.85,"13,010,540,308,532",-3.21
2021/04/02,"3,112.80",0.82,"792,704,597",-14.09,"13,442,350,502,786",-4.23
2021/04/01,"3,087.40",0.85,"922,680,368",-19.56,"14,035,773,701,355",-3.45
2021/03/31,"3,061.42",-0.28,"1,146,989,209",12.11,"14,537,437,651,883",2.74
2021/03/30,"3,070.00",1.12,"1,023,074,579",-20.62,"14,149,217,413,321",-15.46
2021/03/29,"3,036.04",-0.16,"1,288,846,446",24.36,"16,736,098,172,838",5.67
2021/03/26,"3,041.01",1.09,"1,036,383,014",10.21,"15,837,825,243,148",17.89
2021/03/25,"3,008.33",0.40,"940,353,597",-3.89,"13,434,687,983,902",0.26
2021/03/24,"2,996.35",-0.28,"978,431,301",-26.50,"13,400,024,889,568",-17.12
2021/03/23,"3,004.74",-1.01,"1,331,209,584",45.37,"16,167,128,433,823",21.11
2021/03/22,"3,035.46",-0.13,"915,739,433",-14.29,"13,348,889,480,085",-18.29
2021/03/19,"3,039.53",-0.86,"1,068,468,282",-13.32,"16,337,600,202,826",7.96
2021/03/18,"3,066.01",0.61,"1,232,596,191",51.24,"15,133,171,560,954",8.61
2021/03/17,"3,047.50",-0.64,"814,990,951",-27.49,"13,933,301,393,395",7.76
2021/03/16,"3,067.17",0.70,"1,123,921,806",-3.26,"12,930,136,216,106",2.78
2021/03/15,"3,045.71",-0.28,"1,161,784,415",-30.39,"12,580,943,761,174",-4.06
2021/03/12,"3,054.39",1.35,"1,669,085,134",23.71,"13,112,978,852,891",-18.17
2021/03/11,"3,013.70",1.88,"1,349,204,346",48.98,"16,024,119,785,739",17.94
2021/03/10,"2,958.12",-0.60,"905,646,664",-40.97,"13,586,638,415,968",-26.24
2021/03/09,"2,976.12",-0.67,"1,534,217,947",-20.44,"18,419,498,625,731",16.68
2021/03/08,"2,996.11",-1.00,"1,928,301,671",62.42,"15,786,853,367,707",-5.85
2021/03/05,"3,026.26",-0.57,"1,187,225,784",-7.17,"16,767,185,165,723",-2.23
2021/03/04,"3,043.49",-1.28,"1,278,951,816",-42.82,"17,149,583,437,712",16.55
2021/03/03,"3,082.99",1.29,"2,236,687,870",27.82,"14,714,276,467,293",-21.95
2021/03/02,"3,043.87",1.03,"1,749,871,004",28.54,"18,852,145,433,691",-12.34
2021/02/26,"3,012.95",-2.80,"1,361,310,125",6.35,"21,504,876,380,743",24.93
2021/02/25,"3,099.69",3.50,"1,280,086,204",-17.99,"17,213,950,572,579",-20.01
2021/02/24,"2,994.98",-2.45,"1,560,930,531",-33.80,"21,519,850,514,936",21.85
2021/02/23,"3,070.09",-0.31,"2,357,758,937",28.70,"17,661,157,780,811",-3.09
2021/02/22,"3,079.75",-0.90,"1,831,955,903",-46.98,"18,224,657,363,683",-7.59
2021/02/19,"3,107.62",0.68,"3,455,504,510",85.72,"19,720,469,896,420",8.71
2021/02/18,"3,086.66",-1.50,"1,860,566,763",4.28,"18,141,179,541,559",7.69
2021/02/17,"3,133.73",-0.93,"1,784,126,573",-8.24,"16,846,120,997,322",-1.89
2021/02/16,"3,163.25",0.52,"1,944,395,602",21.17,"17,171,320,534,735",1.34
2021/02/15,"3,147.00",1.50,"1,604,653,438",-25.47,"16,944,151,211,135",-7.58
2021/02/10,"3,100.58",0.52,"2,152,916,523",0.35,"18,333,691,832,606",-0.30
2021/02/09,"3,084.67",-0.21,"2,145,388,417",67.97,"18,389,342,394,195",-4.78
2021/02/08,"3,091.24",-0.94,"1,277,207,106",7.01,"19,312,219,733,538",-2.41
2021/02/05,"3,120.63",1.07,"1,193,486,714",-18.31,"19,789,811,124,576",-4.16
2021/02/04,"3,087.55",-1.35,"1,460,945,710",62.01,"20,648,472,981,338",-7.93
2021/02/03,"3,129.68",1.06,"901,788,773",1.63,"22,427,782,221,837",17.15
2021/02/02,"3,096.81",1.32,"887,313,600",-8.45,"19,143,871,439,066",-7.63
2021/02/01,"3,056.53",2.70,"969,262,037",-2.59,"20,724,667,392,069",-14.89
2021/01/29,"2,976.21",-3.03,"995,071,252",-24.07,"24,350,307,102,379",5.83
2021/01/28,"3,069.05",-1.71,"1,310,454,719",41.73,"23,007,882,780,390",14.20
2021/01/27,"3,122.56",-0.57,"924,582,382",5.91,"20,147,107,383,927",-7.90
2021/01/26,"3,140.31",-2.14,"873,023,735",-20.17,"21,874,953,662,673",3.32
2021/01/25,"3,208.99",2.18,"1,093,652,714",-1.58,"21,172,002,638,237",-12.89
2021/01/22,"3,140.63",-0.64,"1,111,222,984",-18.30,"24,305,355,507,985",-3.86
2021/01/21,"3,160.84",1.49,"1,360,065,480",14.03,"25,279,964,649,736",2.65
2021/01/20,"3,114.55",0.71,"1,192,695,289",-11.87,"24,628,056,858,907",1.81
2021/01/19,"3,092.66",2.61,"1,353,312,434",-8.07,"24,190,452,978,625",4.33
2021/01/18,"3,013.93",-2.33,"1,472,048,573",10.59,"23,186,884,334,111",0.11
2021/01/15,"3,085.90",-2.03,"1,331,079,325",7.94,"23,162,291,827,562",-3.98
2021/01/14,"3,149.93",0.05,"1,233,182,934",-21.85,"24,122,956,590,728",-2.44
2021/01/13,"3,148.29",0.71,"1,578,042,145",13.48,"24,725,590,186,104",-21.27
2021/01/12,"3,125.95",-0.71,"1,390,617,827",-18.80,"31,407,397,048,772",-29.32
2021/01/11,"3,148.45",-0.12,"1,712,525,848",31.95,"44,433,772,380,482",8.61
2021/01/08,"3,152.18",3.97,"1,297,903,388",-14.87,"40,909,490,005,818",50.50
2021/01/07,"3,031.68",2.14,"1,524,654,500",-14.99,"27,182,807,334,912",-9.12
2021/01/06,"2,968.21",-0.75,"1,793,418,534",17.99,"29,909,396,443,430",12.66
2021/01/05,"2,990.57",1.57,"1,519,911,750",48.07,"26,548,380,179,493",6.15
2021/01/04,"2,944.45",2.47,"1,026,510,465",-4.42,"25,011,393,960,858",39.50
2020/12/30,"2,873.47",1.88,"1,074,033,495",2.60,"17,928,854,517,044",-7.10
2020/12/29,"2,820.51",0.42,"1,046,839,004",4.03,"19,299,049,133,439",-20.24
2020/12/28,"2,808.60",0.06,"1,006,249,698",-2.39,"24,197,780,569,919",21.08
2020/12/24,"2,806.86",1.70,"1,030,890,446",-8.07,"19,984,695,285,723",-1.46
2020/12/23,"2,759.82",0.96,"1,121,346,859",-11.06,"20,281,217,886,958",2.01
2020/12/22,"2,733.68",-1.62,"1,260,761,729",10.64,"19,881,377,633,257",4.79
2020/12/21,"2,778.65",0.23,"1,139,513,643",7.59,"18,972,230,585,146",-1.01
2020/12/18,"2,772.18",0.06,"1,059,143,711",4.30,"19,166,224,753,391",17.76
2020/12/17,"2,770.43",-0.05,"1,015,484,002",-12.96,"16,275,328,677,791",19.24
2020/12/16,"2,771.79",0.54,"1,166,637,812",6.69,"13,649,676,610,565",-12.15
2020/12/15,"2,756.82",-0.19,"1,093,522,786",-1.81,"15,537,969,160,194",-8.67
2020/12/14,"2,762.20",-0.28,"1,113,630,947",-8.36,"17,012,253,010,491",-7.18
2020/12/11,"2,770.06",0.86,"1,215,239,032",-1.01,"18,329,100,479,780",-11.16
2020/12/10,"2,746.46",-0.33,"1,227,651,010",-1.97,"20,630,646,948,075",21.30
2020/12/09,"2,755.47",2.02,"1,252,304,581",-11.51,"17,007,606,430,269",-0.87
2020/12/08,"2,700.93",-1.62,"1,415,239,942",-5.60,"17,157,198,863,683",-4.33
2020/12/07,"2,745.44",0.51,"1,499,265,153",-15.72,"17,933,011,742,727",-9.77
2020/12/04,"2,731.45",1.31,"1,778,896,587",117.72,"19,875,836,212,787",27.37
2020/12/03,"2,696.22",0.76,"817,065,939",-24.08,"15,605,053,580,066",-10.86
2020/12/02,"2,675.90",1.58,"1,076,203,655",-6.51,"17,506,705,123,429",9.78
2020/12/01,"2,634.25",1.66,"1,151,129,297",-12.25,"15,947,293,131,345",-24.89
2020/11/30,"2,591.34",-1.60,"1,311,831,336",9.68,"21,231,831,917,326",67.95
2020/11/27,"2,633.45",0.29,"1,196,041,606",-13.79,"12,641,691,352,531",-0.57
2020/11/26,"2,625.91",0.94,"1,387,435,238",-1.61,"12,714,565,083,678",-41.67
2020/11/25,"2,601.54",-0.62,"1,410,104,868",3.34,"21,795,847,753,690",29.07
2020/11/24,"2,617.76",0.58,"1,364,506,405",-17.27,"16,886,574,054,872",7.12
2020/11/23,"2,602.59",1.92,"1,649,443,107",46.03,"15,763,526,188,303",28.51
2020/11/20,"2,553.50",0.24,"1,129,500,879",15.67,"12,266,185,661,760",-1.99
2020/11/19,"2,547.42",0.07,"976,483,462",5.74,"12,515,007,352,046",-7.67
2020/11/18,"2,545.64",0.26,"923,504,383",-27.14,"13,554,047,699,644",-23.83
2020/11/17,"2,539.15",-0.15,"1,267,494,728",2.29,"17,795,513,090,344",-6.77
2020/11/16,"2,543.03",1.97,"1,239,135,119",15.55,"19,088,399,737,620",12.00
2020/11/13,"2,493.87",0.74,"1,072,383,498",-16.13,"17,043,855,124,582",3.80
2020/11/12,"2,475.62",-0.41,"1,278,691,998",0.52,"16,420,009,591,949",-10.31
2020/11/11,"2,485.87",1.35,"1,272,038,626",-13.12,"18,307,325,541,732",1.81
2020/11/10,"2,452.83",0.23,"1,464,168,039",8.07,"17,981,336,024,179",21.11
2020/11/09,"2,447.20",1.27,"1,354,862,753",64.11,"14,847,225,309,910",18.03
2020/11/06,"2,416.50",0.11,"825,568,502",17.60,"12,579,332,613,740",0.00
2020/11/05,"2,413.79",2.40,"702,037,484",-28.86,"12,578,752,394,172",-15.21
2020/11/04,"2,357.32",0.60,"986,786,300",11.19,"14,835,038,714,079",36.42
2020/11/03,"2,343.31",1.88,"887,445,456",30.79,"10,874,229,018,838",27.71
2020/11/02,"2,300.16",1.46,"678,501,162",-14.72,"8,514,452,400,699",-27.73
2020/10/30,"2,267.15",-2.56,"795,585,220",56.07,"11,782,117,594,513",13.75
2020/10/29,"2,326.67",-0.79,"509,768,187",-27.77,"10,357,788,036,488",15.85
2020/10/28,"2,345.26",0.62,"705,770,290",5.82,"8,941,027,932,538",-20.66
2020/10/27,"2,330.84",-0.56,"666,941,810",-18.89,"11,269,186,068,061",-3.30
2020/10/26,"2,343.91",-0.72,"822,267,739",-7.65,"11,654,273,569,215",8.67
2020/10/23,"2,360.81",0.24,"890,384,626",9.17,"10,724,121,608,942",9.71
2020/10/22,"2,355.05",-0.67,"815,612,184",0.34,"9,774,988,622,255",-0.90
2020/10/21,"2,370.86",0.53,"812,837,069",-7.03,"9,864,097,899,775",-16.64
2020/10/20,"2,358.41",0.50,"874,293,348",-6.16,"11,833,547,961,055",12.80
2020/10/19,"2,346.74",0.22,"931,645,042",1.24,"10,490,729,774,189",-5.84
2020/10/16,"2,341.53",-0.83,"920,205,454",-21.05,"11,141,460,474,055",-14.49
2020/10/15,"2,361.21",-0.81,"1,165,501,314",29.33,"13,029,475,151,158",18.25
2020/10/14,"2,380.48",-0.94,"901,176,740",24.31,"11,018,495,309,857",7.99
2020/10/13,"2,403.15",-0.02,"724,920,330",-14.07,"10,203,177,944,787",-4.58
2020/10/12,"2,403.73",0.49,"843,574,320",-12.29,"10,693,282,773,334",-14.66
2020/10/08,"2,391.96",0.21,"961,726,151",30.32,"12,530,442,220,994",39.68
2020/10/07,"2,386.94",0.89,"737,994,343",-14.36,"8,971,100,519,076",-19.41
2020/10/06,"2,365.90",0.34,"861,754,649",12.85,"11,131,424,105,719",4.20
2020/10/05,"2,358.00",1.29,"763,618,171",18.17,"10,682,774,304,838",12.60
2020/09/29,"2,327.89",0.86,"646,218,105",6.64,"9,487,146,664,002",5.75
2020/09/28,"2,308.08",1.29,"605,977,250",-13.18,"8,971,171,704,466",-11.89
2020/09/25,"2,278.79",0.27,"697,961,594",-2.37,"10,181,604,242,046",-18.34
2020/09/24,"2,272.70",-2.59,"714,881,419",-2.74,"12,469,005,382,919",-8.07
2020/09/23,"2,333.24",0.03,"735,041,523",-30.06,"13,562,935,251,189",-24.22
2020/09/22,"2,332.59",-2.38,"1,051,028,207",0.87,"17,896,725,781,419",25.90
2020/09/21,"2,389.39",-0.95,"1,041,993,131",37.74,"14,215,076,014,331",1.79
2020/09/18,"2,412.40",0.26,"756,516,872",-11.39,"13,965,196,874,371",-1.90
2020/09/17,"2,406.17",-1.22,"853,740,333",10.45,"14,235,035,868,846",20.07
2020/09/16,"2,435.92",-0.31,"772,938,451",-9.06,"11,855,356,972,071",0.12
2020/09/15,"2,443.58",0.65,"849,968,969",-11.74,"11,840,594,190,854",-1.51
2020/09/14,"2,427.91",1.30,"963,082,613",9.08,"12,021,767,344,457",-0.39
2020/09/11,"2,396.69",0.01,"882,880,372",-17.07,"12,068,892,326,762",-23.53
2020/09/10,"2,396.48",0.87,"1,064,574,011",12.50,"15,782,939,154,843",1.81
