43173,275.3,277.81,278.02,274.67,105.90M,-0.0051
43172,276.72,279.84,280.41,276.03,91.97M,-0.0065
43171,278.52,279.2,279.91,278.08,71.92M,-0.0013
43168,278.87,275.7,278.87,275.34,113.63M,0.0174
43167,274.1,273.55,274.24,272.42,66.90M,0.0048
43166,272.78,270.42,273.18,270.2,87.06M,-0.0004
43165,272.88,273.3,273.39,271.18,79.21M,0.0025
43164,272.19,267.73,272.89,267.61,97.31M,0.0116
43161,269.08,265.8,269.72,264.82,139.08M,0.0052
43160,267.7,271.41,273.17,266,176.86M,-0.0145
43159,271.65,275.68,276.19,271.29,121.91M,-0.0101
43158,274.43,278.11,278.92,274.36,99.10M,-0.0125
43157,277.9,275.93,278.01,275.26,86.49M,0.0116
43154,274.71,271.79,274.71,271.25,92.77M,0.0159
43153,270.4,271.1,273.05,269.64,110.51M,0.0013
43152,270.05,271.9,274.72,269.94,98.88M,-0.005
43151,271.4,272.03,273.67,270.5,86.37M,-0.0063
43147,273.11,272.32,275.32,272.27,160.42M,0.0003
43146,273.03,271.57,273.04,268.77,111.20M,0.0128
43145,269.59,264.31,270,264.3,120.74M,0.0135
43144,266,263.97,266.62,263.31,81.22M,0.0025
43143,265.34,263.83,267.01,261.66,143.74M,0.0147
43140,261.5,260.8,263.61,252.92,283.57M,0.015
43139,257.63,268.01,268.17,257.59,246.45M,-0.0375
43138,267.67,268.5,272.36,267.58,167.38M,-0.0054
43137,269.13,259.94,269.7,258.7,355.03M,0.0197
43136,263.93,273.45,275.85,263.31,294.68M,-0.0418
43133,275.45,280.08,280.23,275.41,173.17M,-0.0218
43132,281.58,281.07,283.06,280.68,90.10M,-0.0011
43131,281.9,282.73,283.3,280.68,118.95M,0.0005
43130,281.76,282.6,284.74,281.22,131.80M,-0.0103
43129,284.68,285.93,286.43,284.5,90.12M,-0.0066
43126,286.58,284.25,286.63,283.96,107.74M,0.0116
43125,283.3,284.16,284.27,282.4,84.59M,0.0004
43124,283.18,284.02,284.7,281.84,134.82M,-0.0004
43123,283.29,282.74,283.62,282.37,97.08M,0.0021
43122,282.69,280.17,282.69,280.11,91.32M,0.0081
43119,280.41,279.8,280.41,279.14,140.92M,0.0045
43118,279.14,279.48,279.96,278.58,100.73M,-0.0017
43117,279.61,278.03,280.05,276.97,113.26M,0.0095
43116,276.97,279.35,280.09,276.18,106.56M,-0.0034
43112,277.92,276.42,278.11,276.08,90.82M,0.0065
43111,276.12,274.75,276.12,274.56,62.36M,0.0073
43110,274.12,273.68,274.42,272.92,69.57M,-0.0015
43109,274.54,274.4,275.25,274.08,57.25M,0.0023
43108,273.92,273.31,274.1,272.98,57.32M,0.0018
43105,273.42,272.51,273.56,271.95,83.52M,0.0067
43104,271.61,271.2,272.16,270.54,80.64M,0.0042
43103,270.47,268.96,270.64,268.96,90.07M,0.0063
43102,268.77,267.84,268.81,267.4,86.66M,0.0072
43098,266.86,268.53,268.55,266.64,96.01M,-0.0038
43097,267.87,267.89,267.92,267.45,45.12M,0.0021
43096,267.32,267.38,267.73,267.01,57.75M,0.0005
43095,267.19,267.05,267.44,266.88,45.24M,-0.0012
43091,267.51,267.6,267.63,266.9,78.72M,-0.0003
43090,267.58,267.74,268.38,267.3,67.03M,0.0021
43089,267.03,268.27,268.33,266.69,76.75M,-0.0005
43088,267.17,268.48,268.53,267.09,82.38M,-0.0038
43087,268.2,268.1,268.6,267.98,83.65M,0.0063
43084,266.51,265.45,267.04,265.39,144.61M,0.0032
43083,265.66,267.09,267.22,265.6,100.67M,-0.0041
43082,266.75,267.06,267.56,266.65,102.91M,-0.0001
43081,266.78,266.57,267.32,266.35,85.20M,0.0018
43080,266.31,265.58,266.38,265.48,83.08M,0.003
43077,265.51,264.99,265.52,264.03,76.56M,0.0055
43076,264.07,263.09,264.43,262.94,77.22M,0.0032
43075,263.24,262.87,263.73,262.71,75.90M,0.0002
43074,263.19,264.43,265.15,263.04,77.99M,-0.0036
43073,264.14,266.31,266.8,264.08,94.04M,-0.0012
43070,264.46,264.76,265.31,260.76,164.39M,-0.0021
43069,265.01,263.76,266.05,263.67,127.89M,0.0088
43068,262.71,263.02,263.63,262.2,77.51M,-0.0006
43067,262.87,260.76,262.9,260.65,98.97M,0.0101
43066,260.23,260.41,260.75,260,52.27M,-0.0005
43063,260.36,260.32,260.48,260.16,27.86M,0.0023
43061,259.76,260,260.15,259.57,45.03M,-0.0009
43060,259.99,259.18,260.2,258.26,69.18M,0.0065
43059,258.3,258.14,258.52,257.86,48.08M,0.0017
43056,257.86,258.22,258.59,257.77,75.76M,-0.0029
43055,258.62,257.52,259.04,257.47,67.78M,0.0085
43054,256.44,256.62,257.22,255.63,80.81M,-0.005
43053,257.73,257.41,257.85,256.52,61.32M,-0.0023
43052,258.33,257.31,258.59,257.27,50.23M,0.0009
43049,258.09,257.73,258.29,257.37,59.98M,-0.0003
43048,258.17,257.73,258.39,256.36,95.09M,-0.0036
43047,259.11,258.47,259.22,258.15,50.47M,0.0017
43046,258.67,258.97,259.35,258.09,57.50M,-0.0007
43045,258.85,258.3,259,258.22,49.65M,0.0015
43042,258.45,257.77,258.5,257.3,59.59M,0.0033
43041,257.59,257.41,257.75,256.19,56.45M,0.0004
43040,257.49,258.04,258.43,257.07,54.20M,0.0013
43039,257.15,257.18,257.44,256.81,60.30M,0.0016
43038,256.75,257.07,257.6,256.41,54.29M,-0.0037
43035,257.71,256.47,257.89,255.63,85.56M,0.0082
43034,255.62,255.99,256.3,255.48,69.80M,0.0013
43033,255.29,256.18,256.31,254,103.72M,-0.005
43032,256.56,256.6,256.83,256.15,66.94M,0.0018
43031,256.11,257.48,257.51,256.02,63.92M,-0.0039
43028,257.11,256.7,257.14,255.77,89.18M,0.0052
43027,255.79,254.83,255.83,254.35,61.90M,0.0003
43026,255.72,255.9,255.95,255.5,40.89M,0.001
43025,255.47,255.23,255.52,254.98,31.56M,0.0007
43024,255.29,255.21,255.51,254.82,38.22M,0.0013
43021,254.95,255.14,255.27,254.64,54.80M,0.0012
43020,254.64,254.66,255.06,254.37,47.07M,-0.0015
43019,255.02,254.51,255.02,254.32,47.67M,0.0016
43018,254.62,254.6,255.05,253.98,43.06M,0.0026
43017,253.95,254.63,254.7,253.65,35.80M,-0.0017
43014,254.37,254.15,254.7,253.85,80.65M,-0.0011
43013,254.66,253.54,254.68,253.2,63.52M,0.0059
43012,253.16,252.69,253.44,252.56,55.95M,0.0012
43011,252.86,252.46,252.89,252.23,66.81M,0.0021
43010,252.32,251.49,252.32,251.29,59.02M,0.0043
43007,251.23,250.34,251.32,250.13,85.58M,0.0035
43006,250.35,249.73,250.44,249.63,44.78M,0.0012
43005,250.05,249.88,250.49,248.87,81.00M,0.0039
43004,249.08,249.42,249.7,248.81,54.08M,0.0006
43003,248.93,249.15,249.55,248.08,57.06M,-0.002
43000,249.44,249.05,249.63,249.02,51.21M,0.0002
42999,249.39,249.88,249.98,249.19,48.21M,-0.0027
42998,250.06,250.07,250.19,248.92,59.57M,0.0004
42997,249.97,250,250.07,249.6,47.11M,0.001
42996,249.72,249.61,250.12,249.28,46.24M,0.0021
42993,249.19,248.69,249.29,248.57,95.43M,-0.0036
42992,250.09,249.8,250.32,249.6,95.45M,-0.0003
42991,250.17,249.72,250.21,249.59,59.23M,0.0005
42990,250.05,249.63,250.09,249.42,56.90M,0.0034
42989,249.21,248.04,249.3,248.02,71.36M,0.0107
42986,246.58,246.54,247.11,246.3,63.83M,-0.0012
42985,246.87,247.25,247.27,246.4,58.03M,-0.0001
42984,246.9,246.84,247.28,246.23,57.92M,0.0034
42983,246.06,247.26,247.52,244.95,91.40M,-0.0072
42979,247.84,247.92,248.33,247.67,62.01M,0.0014
42978,247.49,246.72,247.77,246.05,103.80M,0.006
42977,246.01,244.83,246.32,244.62,62.03M,0.0047
42976,244.85,243.06,245.15,242.93,51.14M,0.0011
42975,244.57,245.17,245.2,244.09,40.57M,0
42972,244.56,244.9,245.61,244.39,64.45M,0.0023
42971,243.99,245,245.18,243.75,50.74M,-0.0023
42970,244.56,244.33,245.05,244.16,50.20M,-0.0036
42969,245.44,243.57,245.62,243.55,63.14M,0.0105
42968,242.9,242.64,243.2,241.83,65.47M,0.0008
42965,242.71,242.9,244.19,242.2,136.75M,-0.0016
42964,243.09,246.24,246.6,243.09,128.49M,-0.0156
42963,246.94,247.11,247.57,246.45,56.72M,0.0017
42962,246.51,246.98,247,246.16,55.24M,-0.0001
42961,246.54,245.59,246.79,245.55,73.29M,0.0099
42958,244.12,244.02,244.8,243.75,74.87M,0.0015
42957,243.76,246.29,246.44,243.7,120.48M,-0.0141
42956,247.25,246.47,247.31,246.06,62.63M,0
42955,247.26,247.51,248.91,246.83,61.72M,-0.0025
42954,247.87,247.49,247.87,247.37,32.00M,0.0019
42951,247.41,247.52,247.79,246.97,60.19M,0.0018
42950,246.96,247.31,247.34,246.64,40.86M,-0.0019
42949,247.44,247.47,247.6,246.37,47.21M,0.0005
42948,247.32,247.46,247.5,246.72,55.05M,0.0022
42947,246.77,247.37,247.48,246.53,65.84M,-0.0006
42944,246.91,246.65,247.06,246.13,50.09M,-0.0012
42943,247.2,247.96,248,245.68,70.77M,-0.0009
42942,247.43,247.75,247.79,247.13,47.58M,0
42941,247.42,247.68,247.8,247.16,54.92M,0.0024
42940,246.82,246.79,246.98,246.28,46.62M,-0.0002
42937,246.88,246.44,246.91,246.18,88.71M,-0.0009
42936,247.1,247.28,247.42,246.47,47.14M,0.0004
42935,246.99,246.02,247,246.01,51.03M,0.0054
42934,245.66,245.06,245.72,244.67,42.74M,0.0005
42933,245.53,245.47,245.91,245.33,33.53M,-0.0001
42930,245.56,244.43,245.97,244.31,60.26M,0.0047
42929,244.42,244.02,244.55,243.76,39.47M,0.0017
42928,244.01,243.3,244.2,243.3,59.61M,0.0075
42927,242.19,242.16,242.55,240.85,50.35M,-0.0007
42926,242.37,241.95,242.8,241.76,36.66M,0.0011
42923,242.11,241.21,242.28,240.56,57.97M,0.0065
42922,240.55,241.89,242.03,240.34,66.12M,-0.0091
42921,242.77,242.63,243.01,241.7,54.43M,0.0023
42919,242.21,242.88,243.38,242.21,39.15M,0.0017
42916,241.8,242.28,242.71,241.57,86.82M,0.0019
42915,241.35,243.66,243.72,239.96,106.95M,-0.0088
42914,243.49,242.5,243.72,242.23,70.04M,0.009
42913,241.33,243.04,243.38,241.31,82.25M,-0.0081
42912,243.29,243.9,244.38,243.04,56.70M,0.0007
42909,243.13,242.91,243.51,242.47,66.99M,0.0012
42908,242.84,242.96,243.53,242.64,44.15M,-0.0005
42907,242.95,243.42,243.59,242.41,55.98M,-0.0002
42906,243.01,244.25,244.26,242.99,56.91M,-0.0067
42905,244.66,243.59,244.73,243.48,65.12M,0.0083
42902,242.64,242.77,242.83,241.63,84.55M,-0.0046
42901,243.77,242.68,243.91,242.36,66.46M,-0.0019
42900,244.24,244.86,244.87,243.29,78.60M,-0.0013
42899,244.55,243.98,244.61,243.58,60.07M,0.0049
42898,243.36,243.13,243.42,242.38,86.11M,-0.0002
42895,243.41,244.09,245.01,241.95,132.26M,-0.0015
42894,243.78,243.77,244.33,243.17,65.95M,0.0005
42893,243.66,243.6,243.92,242.83,54.14M,0.0019
42892,243.21,243.34,243.98,243.12,50.38M,-0.0032
42891,243.99,243.97,244.3,243.76,44.70M,-0.0007
42888,244.17,243.42,244.35,243.08,88.67M,0.0033
42887,243.36,241.97,243.38,241.64,68.96M,0.008
42886,241.44,241.84,241.88,240.64,91.80M,-0.0002
42885,241.5,241.34,241.79,241.16,35.20M,-0.0009
42881,241.71,241.54,241.9,241.45,46.63M,-0.0002
42880,241.76,241.2,242.08,240.96,64.07M,0.0048
42879,240.61,240.32,240.73,239.93,49.18M,0.0023
42878,240.05,239.95,240.24,239.51,48.34M,0.0022
42877,239.52,238.9,239.71,238.82,61.01M,0.0051
42874,238.31,237.33,239.08,237.27,115.01M,0.0065
42873,236.77,235.73,237.75,235.43,107.05M,0.004
42872,235.82,238.1,238.64,235.75,172.17M,-0.0177
42871,240.08,240.64,240.67,239.63,51.24M,-0.0009
42870,240.3,239.47,240.44,239.45,61.92M,0.0055
42867,238.98,239.09,239.43,238.67,53.91M,-0.0017
42866,239.38,239.35,239.57,238.13,62.36M,-0.002
42865,239.87,239.39,239.87,239.15,54.29M,0.0018
42864,239.44,239.96,240.19,239.04,51.36M,-0.0009
42863,239.66,239.75,239.92,239.17,48.39M,-0.0002
42860,239.7,239.19,239.72,238.68,62.00M,0.0039
42859,238.76,238.83,238.92,237.78,61.46M,0.0012
42858,238.48,238.29,238.88,237.7,73.14M,-0.0012
42857,238.77,238.84,238.98,238.3,57.38M,0.0004
42856,238.68,238.68,239.17,238.19,66.88M,0.0025
42853,238.08,238.9,238.93,237.93,63.53M,-0.0022
42852,238.6,238.77,238.95,237.98,57.41M,0.0008
42851,238.4,238.51,239.53,238.35,84.70M,-0.0006
42850,238.55,237.91,238.95,237.81,76.70M,0.0058
42849,237.17,237.18,237.41,234.56,119.21M,0.011
42846,234.59,235.25,235.31,234.13,110.39M,-0.0032
42845,235.34,234.15,235.84,233.78,92.57M,0.0081
42844,233.44,234.52,234.95,233.18,68.70M,-0.0018
42843,233.87,233.72,234.49,233.08,83.23M,-0.003
42842,234.57,233.11,234.57,232.88,68.41M,0.0089
42838,232.51,233.64,234.49,232.51,92.88M,-0.0065
42837,234.03,234.74,234.96,233.77,81.86M,-0.0044
42836,235.06,234.9,235.18,233.34,88.05M,-0.0012
42835,235.34,235.36,236.25,234.73,67.62M,0.0006
42832,235.2,235.15,236,234.64,74.41M,-0.001
42831,235.44,234.94,236.04,234.43,69.14M,0.0028
42830,234.78,236.26,237.39,234.54,108.80M,-0.003
42829,235.48,235,235.58,234.56,56.47M,0.0006
42828,235.33,235.8,236.03,233.91,85.55M,-0.0017
42825,235.74,235.9,236.51,235.68,73.73M,-0.0023
42824,236.29,235.47,236.52,235.27,56.74M,0.0032
42823,235.54,234.99,235.81,234.72,61.95M,0.0009
42822,235.32,233.27,235.81,233.14,93.48M,0.0073
42821,233.62,231.93,233.92,231.61,87.45M,-0.001
42818,233.86,234.38,235.04,232.96,112.50M,-0.0007
42817,234.03,234,235.34,233.6,100.41M,-0.0011
42816,234.28,233.77,234.61,233.05,97.57M,0.0024
42815,233.73,237.47,237.61,233.58,131.81M,-0.0128
42814,236.77,237.03,237.36,236.32,52.54M,-0.0011
42811,237.03,237.75,237.97,237.03,89.00M,-0.0061
42810,238.48,239.11,239.2,238.1,78.34M,-0.002
42809,238.95,237.56,239.44,237.29,96.08M,0.0087
42808,236.9,237.18,237.24,236.19,59.88M,-0.0038
42807,237.81,237.62,237.86,237.24,57.26M,0.0005
42804,237.69,237.97,238.02,236.59,81.99M,0.0035
42803,236.86,236.7,237.24,235.74,90.68M,0.0013
42802,236.56,237.34,237.64,236.4,78.17M,-0.0019
42801,237,237.36,237.77,236.76,65.10M,-0.003
42800,237.71,237.5,238.12,237.01,55.39M,-0.003
42797,238.42,238.17,238.61,237.73,81.97M,0.0006
42796,238.27,239.56,239.57,238.21,70.25M,-0.0063
42795,239.78,238.39,240.32,238.37,149.16M,0.014
42794,236.47,236.67,236.95,236.01,96.96M,-0.0027
42793,237.11,236.64,237.31,236.35,56.52M,0.0016
42790,236.74,235.46,236.79,235.41,82.38M,0.0013
42789,236.44,236.88,236.9,235.56,74.62M,0.0007
42788,236.28,236.02,236.54,235.83,62.12M,-0.0009
42787,236.49,235.52,236.69,235.51,88.95M,0.006
42783,235.09,233.95,235.09,233.93,77.20M,0.0016
42782,234.72,234.96,235.16,233.85,84.72M,-0.0009
42781,234.92,233.45,235.14,233.39,86.79M,0.0052
42780,233.7,232.56,233.71,232.16,71.11M,0.004
42779,232.77,232.08,233.07,232.05,55.18M,0.0054
42776,231.51,231,231.77,230.62,66.02M,0.0039
42775,230.6,229.56,230.95,229.52,65.96M,0.0059
42774,229.24,228.61,229.39,228.31,51.57M,0.0013
42773,228.94,229.38,229.66,228.72,57.93M,0
42772,228.93,228.87,229.33,228.54,57.79M,-0.0018
42769,229.34,228.82,229.55,228.46,80.56M,0.0069
42768,227.77,227.2,228.1,226.82,69.66M,0.0007
42767,227.62,228.25,228.59,226.94,79.12M,0.0004
42766,227.53,226.98,227.6,226.32,75.88M,-0.0001
42765,227.55,228.17,228.2,226.41,79.74M,-0.0062
42762,228.97,229.42,229.59,228.76,59.71M,-0.0016
42761,229.33,229.4,229.71,229.01,59.97M,-0.001
42760,229.57,228.7,229.57,228.51,84.44M,0.0087
42759,227.6,226.4,228.08,226.27,95.56M,0.0064
42758,226.15,226.35,226.81,225.27,75.06M,-0.0026
42755,226.74,226.7,227.31,225.97,129.17M,0.0037
42754,225.91,226.84,227,225.41,66.61M,-0.0037
42753,226.75,226.53,226.8,225.9,54.79M,0.0022
42752,226.25,226.31,226.78,225.8,61.24M,-0.0035
42748,227.05,226.73,227.4,226.69,62.72M,0.0023
42747,226.53,226.5,226.75,224.96,72.11M,-0.0025
42746,227.1,226.36,227.1,225.59,74.65M,0.0028
42745,226.46,226.48,227.45,226.01,63.77M,0
42744,226.46,226.91,227.07,226.42,46.94M,-0.0033
