40109,2154.5,2186.6,2190.5,2149.4,763.27M,-0.005
40108,2165.3,2146.7,2169.2,2130.7,712.90M,0.0068
40107,2150.7,2160.8,2190.6,2148.4,780.67M,-0.0059
40106,2163.5,2180.4,2181.2,2151.8,641.91M,-0.0059
40105,2176.3,2162.4,2180.1,2150.4,573.19M,0.0091
40102,2156.8,2164.7,2164.7,2142.9,698.20M,-0.0076
40101,2173.3,2164.3,2173.3,2158.3,653.29M,0.0005
40100,2172.2,2165.8,2173.9,2157.5,699.93M,0.0151
40099,2139.9,2138.7,2146.4,2128.4,611.98M,0.0004
40098,2139.1,2145.6,2155.9,2128.4,504.40M,-0.0001
40095,2139.3,2120,2139.6,2118,564.07M,0.0072
40094,2123.9,2124.7,2139.6,2116.1,704.98M,0.0064
40093,2110.3,2099.1,2110.3,2095.9,611.10M,0.0032
40092,2103.6,2080.4,2111.1,2079.5,686.41M,0.0171
40091,2068.1,2056.5,2074.8,2049,637.28M,0.0098
40088,2048.1,2040.8,2064.1,2040.7,707.25M,-0.0046
40087,2057.5,2111.8,2112.9,2057.5,788.80M,-0.0306
40086,2122.4,2131.3,2137.9,2092.3,803.80M,-0.0008
40085,2124,2131.7,2141.4,2116.6,572.88M,-0.0031
40084,2130.7,2101.9,2140,2101.4,534.37M,0.019
40081,2090.9,2095.8,2107,2085.4,642.68M,-0.0079
40080,2107.6,2140.1,2142.5,2097.1,711.31M,-0.0112
40079,2131.4,2152.4,2167.7,2130.3,739.70M,-0.0069
40078,2146.3,2150,2150.7,2137.4,709.34M,0.0039
40077,2138,2121.3,2142.4,2118.5,691.00M,0.0024
40074,2132.9,2134.9,2138.8,2120.7,1.10B,0.0029
40073,2126.8,2129.4,2140.6,2118.5,715.12M,-0.003
40072,2133.1,2110.1,2133.1,2102.9,753.25M,0.0145
40071,2102.6,2090.3,2106.9,2086.2,657.65M,0.0052
40070,2091.8,2066.1,2091.8,2065.8,606.49M,0.0052
40067,2080.9,2083.3,2088.9,2070,626.70M,-0.0015
40066,2084,2059.5,2084,2055.5,694.97M,0.0115
40065,2060.4,2038.9,2066.3,2033.5,709.48M,0.0111
40064,2037.8,2034.7,2038.6,2023,581.22M,0.0094
40060,2018.8,1987,2018.9,1982.1,498.46M,0.0179
40059,1983.2,1975.8,1983.4,1958,545.86M,0.0082
40058,1967.1,1960.1,1976.3,1958.5,586.15M,-0.0009
40057,1968.9,2001.3,2034.8,1965.5,789.23M,-0.02
40056,2009.1,2011.1,2013.7,1997.5,679.78M,-0.0097
40053,2028.8,2050.5,2059.5,2017.4,668.03M,0.0005
40052,2027.7,2021.3,2029.3,1993,595.34M,0.0016
40051,2024.4,2021.3,2034.3,2013.5,559.00M,0.0001
40050,2024.2,2025.6,2040.6,2019.2,558.24M,0.0031
40049,2018,2026.1,2036,2012,568.00M,-0.0014
40046,2020.9,2000.2,2021.9,1994.3,731.14M,0.0159
40045,1989.2,1967.6,1992.2,1965.7,555.79M,0.0101
40044,1969.2,1933.4,1972.3,1931.9,564.66M,0.0068
40043,1955.9,1940.6,1958.7,1935.3,510.60M,0.013
40042,1930.8,1949.2,1949.2,1929.6,586.54M,-0.0275
40039,1985.5,2005.8,2006.7,1969.7,554.78M,-0.0119
