"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 11월 26일","15,491.7","15,664.4","15,731.5","15,456.1","781.49M","-2.23%"
"2021년 11월 24일","15,845.2","15,677.9","15,848.6","15,591.4","842.33M","0.44%"
"2021년 11월 23일","15,775.1","15,809.5","15,895.9","15,601.5","1.07B","-0.50%"
"2021년 11월 22일","15,854.8","16,120.9","16,212.2","15,851.0","1.13B","-1.26%"
"2021년 11월 19일","16,057.4","16,042.2","16,121.1","16,017.2","1.02B","0.40%"
"2021년 11월 18일","15,993.7","15,973.4","16,010.9","15,848.8","1.08B","0.45%"
"2021년 11월 17일","15,921.6","15,973.6","15,998.6","15,909.4","966.81M","-0.33%"
"2021년 11월 16일","15,973.9","15,840.3","15,989.6","15,825.0","1.01B","0.76%"
"2021년 11월 15일","15,853.8","15,894.8","15,918.5","15,778.3","952.14M","-0.04%"
"2021년 11월 12일","15,861.0","15,752.6","15,874.6","15,705.4","988.93M","1.00%"
"2021년 11월 11일","15,704.3","15,752.1","15,768.0","15,695.8","867.11M","0.52%"
"2021년 11월 10일","15,622.7","15,753.8","15,867.2","15,543.7","989.63M","-1.66%"
"2021년 11월 09일","15,886.5","16,024.1","16,035.2","15,836.7","1.03B","-0.60%"
"2021년 11월 08일","15,982.4","15,995.7","16,038.2","15,961.8","1.06B","0.07%"
"2021년 11월 05일","15,971.6","16,003.6","16,053.4","15,900.8","1.06B","0.20%"
"2021년 11월 04일","15,940.3","15,849.7","15,966.1","15,827.7","1.02B","0.81%"
"2021년 11월 03일","15,811.6","15,658.5","15,821.6","15,616.4","1.00B","1.04%"
"2021년 11월 02일","15,649.6","15,584.0","15,656.6","15,569.3","997.88M","0.34%"
"2021년 11월 01일","15,595.9","15,541.3","15,598.9","15,470.8","1.00B","0.63%"
"2021년 10월 29일","15,498.4","15,323.3","15,504.1","15,323.3","1.06B","0.33%"
"2021년 10월 28일","15,448.1","15,304.7","15,452.3","15,290.3","1.06B","1.39%"
"2021년 10월 27일","15,235.8","15,276.0","15,364.5","15,235.8","1.09B","0.00%"
"2021년 10월 26일","15,235.7","15,317.5","15,384.0","15,198.2","1.22B","0.06%"
"2021년 10월 25일","15,226.7","15,142.9","15,259.6","15,070.8","1.09B","0.90%"
"2021년 10월 22일","15,090.2","15,158.1","15,193.0","15,021.0","1.10B","-0.82%"
"2021년 10월 21일","15,215.7","15,104.8","15,222.3","15,094.1","891.24M","0.62%"
"2021년 10월 20일","15,121.7","15,160.0","15,178.4","15,071.2","743.43M","-0.05%"
"2021년 10월 19일","15,129.1","15,073.1","15,137.9","15,049.7","788.58M","0.71%"
"2021년 10월 18일","15,021.8","14,839.7","15,026.7","14,833.3","798.37M","0.84%"
"2021년 10월 15일","14,897.3","14,891.2","14,905.0","14,848.0","924.17M","0.50%"
"2021년 10월 14일","14,823.4","14,717.5","14,827.6","14,699.5","815.46M","1.73%"
"2021년 10월 13일","14,571.6","14,537.2","14,589.3","14,471.9","760.21M","0.73%"
"2021년 10월 12일","14,465.9","14,539.1","14,552.7","14,441.6","768.40M","-0.14%"
"2021년 10월 11일","14,486.2","14,540.1","14,666.0","14,482.6","664.49M","-0.64%"
"2021년 10월 08일","14,579.5","14,694.7","14,699.9","14,569.7","670.94M","-0.51%"
"2021년 10월 07일","14,654.0","14,631.8","14,755.7","14,615.1","798.16M","1.05%"
"2021년 10월 06일","14,501.9","14,289.4","14,509.5","14,259.1","817.53M","0.47%"
"2021년 10월 05일","14,433.8","14,312.9","14,508.6","14,299.8","805.23M","1.25%"
"2021년 10월 04일","14,255.5","14,493.1","14,499.7","14,181.7","920.43M","-2.14%"
"2021년 10월 01일","14,566.7","14,494.9","14,606.8","14,324.0","913.08M","0.82%"
"2021년 09월 30일","14,448.6","14,582.6","14,632.4","14,444.3","1.14B","-0.44%"
"2021년 09월 29일","14,512.4","14,614.9","14,676.6","14,493.7","980.97M","-0.24%"
"2021년 09월 28일","14,546.7","14,787.2","14,817.7","14,539.9","996.26M","-2.83%"
"2021년 09월 27일","14,970.0","14,954.2","15,003.2","14,865.0","894.61M","-0.52%"
"2021년 09월 24일","15,047.7","14,961.6","15,067.6","14,946.6","773.44M","-0.03%"
"2021년 09월 23일","15,052.2","14,960.0","15,085.4","14,932.5","788.23M","1.04%"
"2021년 09월 22일","14,896.8","14,800.6","14,950.1","14,767.0","831.12M","1.02%"
"2021년 09월 21일","14,746.4","14,803.4","14,847.0","14,696.5","873.64M","0.22%"
"2021년 09월 20일","14,713.9","14,758.1","14,841.8","14,530.1","1.10B","-2.19%"
"2021년 09월 17일","15,044.0","15,163.4","15,166.6","14,998.7","2.75B","-0.91%"
"2021년 09월 16일","15,181.9","15,120.1","15,205.5","15,047.1","833.07M","0.13%"
"2021년 09월 15일","15,161.5","15,071.3","15,174.4","14,984.7","987.75M","0.82%"
"2021년 09월 14일","15,037.8","15,168.4","15,181.2","15,008.3","884.51M","-0.45%"
"2021년 09월 13일","15,105.6","15,211.4","15,215.4","15,030.9","943.77M","-0.07%"
"2021년 09월 10일","15,115.5","15,332.9","15,349.5","15,111.3","889.08M","-0.87%"
"2021년 09월 09일","15,248.3","15,296.1","15,352.4","15,245.2","793.92M","-0.25%"
"2021년 09월 08일","15,286.6","15,360.3","15,360.3","15,206.6","799.13M","-0.57%"
"2021년 09월 07일","15,374.3","15,376.0","15,403.4","15,343.3","813.76M","0.07%"
"2021년 09월 03일","15,363.5","15,313.4","15,375.6","15,283.7","713.30M","0.21%"
"2021년 09월 02일","15,331.2","15,358.5","15,380.1","15,285.3","771.82M","0.14%"
"2021년 09월 01일","15,309.4","15,309.0","15,379.5","15,302.1","836.30M","0.33%"
"2021년 08월 31일","15,259.2","15,262.9","15,279.0","15,202.7","981.94M","-0.04%"
"2021년 08월 30일","15,265.9","15,165.9","15,288.1","15,165.1","807.58M","0.90%"
"2021년 08월 27일","15,129.5","14,969.8","15,144.5","14,966.5","857.20M","1.23%"
"2021년 08월 26일","14,945.8","15,025.2","15,059.6","14,939.6","698.67M","-0.64%"
"2021년 08월 25일","15,041.9","15,039.0","15,059.4","15,011.6","760.11M","0.15%"
"2021년 08월 24일","15,019.8","14,978.1","15,034.9","14,965.5","737.23M","0.52%"
"2021년 08월 23일","14,942.7","14,777.0","14,963.5","14,777.0","782.67M","1.55%"
"2021년 08월 20일","14,714.7","14,571.5","14,722.2","14,571.5","828.73M","1.19%"
"2021년 08월 19일","14,541.8","14,423.2","14,610.8","14,423.2","841.84M","0.11%"
"2021년 08월 18일","14,525.9","14,636.2","14,697.3","14,516.3","764.92M","-0.89%"
"2021년 08월 17일","14,656.2","14,670.6","14,716.9","14,550.9","797.61M","-0.93%"
"2021년 08월 16일","14,793.8","14,771.5","14,794.7","14,610.0","774.04M","-0.20%"
"2021년 08월 13일","14,822.9","14,825.1","14,850.6","14,797.2","774.68M","0.04%"
"2021년 08월 12일","14,816.3","14,751.4","14,824.3","14,698.9","783.88M","0.35%"
"2021년 08월 11일","14,765.1","14,834.4","14,842.5","14,692.4","787.41M","-0.16%"
"2021년 08월 10일","14,788.1","14,887.7","14,894.6","14,754.5","781.07M","-0.49%"
"2021년 08월 09일","14,860.2","14,855.8","14,883.8","14,802.7","801.12M","0.16%"
"2021년 08월 06일","14,835.8","14,864.2","14,890.2","14,788.6","817.60M","-0.40%"
"2021년 08월 05일","14,895.1","14,794.1","14,896.5","14,776.0","842.72M","0.78%"
"2021년 08월 04일","14,780.5","14,747.2","14,812.4","14,734.1","875.56M","0.13%"
"2021년 08월 03일","14,761.3","14,714.0","14,762.6","14,584.1","831.95M","0.55%"
"2021년 08월 02일","14,681.1","14,758.6","14,770.4","14,665.7","752.76M","0.06%"
"2021년 07월 30일","14,672.7","14,615.9","14,728.8","14,615.9","788.21M","-0.71%"
"2021년 07월 29일","14,778.3","14,771.2","14,833.7","14,761.4","760.01M","0.11%"
"2021년 07월 28일","14,762.6","14,715.7","14,798.9","14,645.6","839.14M","0.70%"
"2021년 07월 27일","14,660.6","14,807.9","14,811.1","14,503.8","885.24M","-1.21%"
"2021년 07월 26일","14,840.7","14,821.0","14,863.6","14,790.5","850.81M","0.03%"
"2021년 07월 23일","14,837.0","14,753.1","14,846.1","14,698.8","758.41M","1.04%"
"2021년 07월 22일","14,684.6","14,652.7","14,694.2","14,617.9","712.06M","0.36%"
"2021년 07월 21일","14,632.0","14,508.7","14,633.1","14,498.7","801.83M","0.92%"
"2021년 07월 20일","14,498.9","14,330.5","14,555.7","14,271.2","1.03B","1.57%"
"2021년 07월 19일","14,275.0","14,236.0","14,313.6","14,178.7","916.44M","-1.06%"
"2021년 07월 16일","14,427.2","14,597.5","14,623.0","14,413.3","811.42M","-0.80%"
"2021년 07월 15일","14,543.1","14,635.8","14,650.4","14,451.8","832.92M","-0.70%"
"2021년 07월 14일","14,645.0","14,780.9","14,790.5","14,632.9","862.70M","-0.22%"
"2021년 07월 13일","14,677.7","14,715.1","14,803.7","14,660.2","805.39M","-0.38%"
"2021년 07월 12일","14,733.2","14,743.9","14,761.1","14,672.6","753.86M","0.21%"
"2021년 07월 09일","14,701.9","14,578.4","14,710.2","14,552.3","756.93M","0.98%"
"2021년 07월 08일","14,559.8","14,409.2","14,610.1","14,371.6","920.12M","-0.72%"
"2021년 07월 07일","14,665.1","14,753.4","14,755.3","14,580.8","889.86M","0.01%"
"2021년 07월 06일","14,663.6","14,661.5","14,687.0","14,529.8","909.25M","0.17%"
"2021년 07월 02일","14,639.3","14,583.0","14,649.1","14,555.3","724.36M","0.81%"
"2021년 07월 01일","14,522.4","14,493.7","14,533.5","14,439.4","843.43M","0.13%"
"2021년 06월 30일","14,504.0","14,509.9","14,526.8","14,478.1","1.08B","-0.17%"
"2021년 06월 29일","14,528.3","14,509.2","14,536.0","14,471.4","908.40M","0.19%"
"2021년 06월 28일","14,500.5","14,417.8","14,505.2","14,417.2","898.05M","0.98%"
"2021년 06월 25일","14,360.4","14,400.8","14,409.1","14,337.7","3.12B","-0.06%"
"2021년 06월 24일","14,369.7","14,357.3","14,414.5","14,333.7","807.03M","0.69%"
"2021년 06월 23일","14,271.7","14,263.4","14,317.7","14,246.3","852.78M","0.13%"
"2021년 06월 22일","14,253.3","14,138.3","14,269.8","14,121.0","891.23M","0.79%"
"2021년 06월 21일","14,141.5","14,047.4","14,150.8","13,960.0","969.70M","0.79%"
"2021년 06월 18일","14,030.4","14,096.9","14,129.2","14,009.0","2.14B","-0.92%"
"2021년 06월 17일","14,161.3","13,999.1","14,196.2","13,998.9","990.64M","0.87%"
"2021년 06월 16일","14,039.7","14,085.6","14,129.7","13,903.7","981.27M","-0.24%"
"2021년 06월 15일","14,072.9","14,166.6","14,171.0","14,052.2","880.03M","-0.71%"
"2021년 06월 14일","14,174.1","14,083.5","14,175.5","14,056.7","895.43M","0.74%"
"2021년 06월 11일","14,069.4","14,030.9","14,069.4","14,006.6","824.12M","0.35%"
"2021년 06월 10일","14,020.3","13,933.9","14,031.2","13,904.4","929.35M","0.78%"
"2021년 06월 09일","13,911.8","13,980.2","14,003.5","13,906.5","1.09B","-0.09%"
"2021년 06월 08일","13,924.9","13,946.3","13,981.7","13,832.0","1.17B","0.31%"
"2021년 06월 07일","13,881.7","13,802.8","13,889.1","13,784.9","916.97M","0.49%"
"2021년 06월 04일","13,814.5","13,697.2","13,826.8","13,692.0","806.24M","1.47%"
"2021년 06월 03일","13,614.5","13,655.7","13,684.1","13,548.9","1.02B","-1.03%"
"2021년 06월 02일","13,756.3","13,743.2","13,775.9","13,689.7","996.75M","0.14%"
"2021년 06월 01일","13,736.5","13,829.1","13,836.2","13,678.8","884.81M","-0.09%"
"2021년 05월 28일","13,748.7","13,792.0","13,820.9","13,747.6","911.24M","0.09%"
"2021년 05월 27일","13,736.3","13,742.6","13,776.5","13,701.6","1.41B","-0.01%"
"2021년 05월 26일","13,738.0","13,693.9","13,750.2","13,679.6","819.71M","0.59%"
"2021년 05월 25일","13,657.2","13,721.5","13,751.1","13,631.8","823.66M","-0.03%"
"2021년 05월 24일","13,661.2","13,557.2","13,708.8","13,551.0","730.82M","1.41%"
"2021년 05월 21일","13,471.0","13,616.2","13,616.6","13,463.3","786.55M","-0.48%"
"2021년 05월 20일","13,535.7","13,356.6","13,563.5","13,355.7","810.41M","1.77%"
"2021년 05월 19일","13,299.7","13,078.2","13,304.6","13,072.2","879.28M","-0.03%"
"2021년 05월 18일","13,303.6","13,416.9","13,485.3","13,299.9","852.73M","-0.56%"
"2021년 05월 17일","13,379.0","13,368.8","13,399.2","13,265.4","799.86M","-0.38%"
"2021년 05월 14일","13,430.0","13,255.6","13,460.9","13,243.0","854.90M","2.32%"
"2021년 05월 13일","13,125.0","13,150.9","13,247.9","13,007.2","986.84M","0.72%"
"2021년 05월 12일","13,031.7","13,215.5","13,288.6","13,002.5","985.26M","-2.67%"
"2021년 05월 11일","13,389.4","13,115.9","13,423.3","13,107.7","983.05M","-0.09%"
"2021년 05월 10일","13,401.9","13,687.6","13,687.9","13,401.7","1.02B","-2.55%"
"2021년 05월 07일","13,752.2","13,723.1","13,828.6","13,690.7","873.19M","0.88%"
"2021년 05월 06일","13,632.8","13,557.8","13,635.7","13,439.4","1.04B","0.37%"
"2021년 05월 05일","13,582.4","13,731.1","13,753.0","13,553.9","909.08M","-0.37%"
"2021년 05월 04일","13,633.5","13,774.5","13,795.6","13,485.6","1.09B","-1.88%"
"2021년 05월 03일","13,895.1","14,031.8","14,042.1","13,881.5","919.69M","-0.48%"
"2021년 04월 30일","13,962.7","13,970.7","14,084.8","13,941.6","1.02B","-0.85%"
"2021년 04월 29일","14,082.5","14,204.5","14,211.6","13,952.8","994.15M","0.22%"
"2021년 04월 28일","14,051.0","14,082.8","14,133.7","14,034.7","861.23M","-0.28%"
"2021년 04월 27일","14,090.2","14,170.9","14,171.2","14,064.3","871.20M","-0.34%"
"2021년 04월 26일","14,138.8","14,052.4","14,154.0","14,019.5","867.75M","0.87%"
"2021년 04월 23일","14,016.8","13,861.4","14,062.7","13,856.8","843.30M","1.44%"
"2021년 04월 22일","13,818.4","13,952.6","14,015.9","13,771.0","871.28M","-0.94%"
"2021년 04월 21일","13,950.2","13,745.8","13,951.3","13,706.9","819.76M","1.19%"
"2021년 04월 20일","13,786.3","13,894.5","13,927.7","13,698.7","875.27M","-0.92%"
"2021년 04월 19일","13,914.8","13,984.6","14,041.8","13,842.6","907.06M","-0.98%"
"2021년 04월 16일","14,052.3","14,059.1","14,062.5","13,977.0","962.78M","0.10%"
"2021년 04월 15일","14,038.8","13,983.2","14,049.1","13,970.4","867.56M","1.31%"
"2021년 04월 14일","13,857.8","14,004.1","14,033.6","13,839.0","812.85M","-0.99%"
"2021년 04월 13일","13,996.1","13,902.4","14,011.5","13,902.4","839.45M","1.05%"
"2021년 04월 12일","13,850.0","13,854.4","13,877.0","13,783.9","894.01M","-0.36%"
"2021년 04월 09일","13,900.2","13,787.0","13,905.4","13,748.3","785.76M","0.51%"
"2021년 04월 08일","13,829.3","13,796.9","13,830.1","13,758.7","870.92M","1.03%"
"2021년 04월 07일","13,688.8","13,675.3","13,733.0","13,653.6","819.48M","-0.07%"
"2021년 04월 06일","13,698.4","13,681.7","13,776.7","13,674.3","870.63M","-0.05%"
"2021년 04월 05일","13,705.6","13,594.9","13,720.6","13,582.8","916.61M","1.67%"
"2021년 04월 01일","13,480.1","13,414.3","13,487.1","13,404.2","939.16M","1.76%"
"2021년 03월 31일","13,246.9","13,122.6","13,325.5","13,118.4","1.21B","1.54%"
"2021년 03월 30일","13,045.4","13,008.8","13,075.8","12,922.6","983.51M","-0.11%"
"2021년 03월 29일","13,059.6","13,104.0","13,143.4","12,968.2","1.06B","-0.60%"
"2021년 03월 26일","13,138.7","12,996.0","13,149.6","12,878.7","1.14B","1.24%"
"2021년 03월 25일","12,977.7","12,844.6","13,021.9","12,786.8","1.17B","0.12%"
"2021년 03월 24일","12,961.9","13,289.2","13,292.9","12,961.4","1.19B","-2.01%"
"2021년 03월 23일","13,227.7","13,381.4","13,405.1","13,202.4","1.19B","-1.12%"
"2021년 03월 22일","13,377.5","13,278.8","13,455.6","13,278.8","1.11B","1.23%"
"2021년 03월 19일","13,215.2","13,119.9","13,252.4","13,039.5","2.93B","0.76%"
"2021년 03월 18일","13,116.2","13,349.2","13,384.5","13,101.9","1.22B","-3.02%"
"2021년 03월 17일","13,525.2","13,336.9","13,595.0","13,272.7","1.18B","0.40%"
"2021년 03월 16일","13,471.6","13,523.2","13,620.7","13,397.1","1.10B","0.09%"
"2021년 03월 15일","13,459.7","13,323.5","13,460.3","13,272.5","1.13B","1.05%"
"2021년 03월 12일","13,319.9","13,222.8","13,324.7","13,158.7","1.09B","-0.59%"
"2021년 03월 11일","13,398.7","13,273.3","13,433.6","13,246.3","1.19B","2.52%"
"2021년 03월 10일","13,068.8","13,234.7","13,277.1","13,035.4","1.22B","-0.04%"
"2021년 03월 09일","13,073.8","12,923.1","13,151.5","12,882.5","1.28B","3.69%"
"2021년 03월 08일","12,609.2","12,904.3","13,001.0","12,599.2","1.27B","-2.41%"
"2021년 03월 05일","12,920.1","12,860.0","12,941.2","12,397.1","1.56B","1.55%"
"2021년 03월 04일","12,723.5","12,954.0","13,068.7","12,554.0","1.58B","-2.11%"
"2021년 03월 03일","12,997.8","13,336.3","13,372.5","12,995.1","1.16B","-2.70%"
"2021년 03월 02일","13,358.8","13,599.4","13,601.3","13,352.0","1.08B","-1.69%"
"2021년 03월 01일","13,588.8","13,406.2","13,596.6","13,362.7","1.10B","3.01%"
"2021년 02월 26일","13,192.3","13,232.9","13,368.1","13,024.5","1.44B","0.56%"
"2021년 02월 25일","13,119.4","13,512.6","13,602.9","13,066.4","1.33B","-3.52%"
"2021년 02월 24일","13,598.0","13,400.3","13,607.4","13,286.6","1.24B","0.99%"
"2021년 02월 23일","13,465.2","13,262.6","13,526.1","13,004.0","1.64B","-0.50%"
"2021년 02월 22일","13,533.0","13,714.2","13,757.1","13,531.0","1.37B","-2.46%"
"2021년 02월 19일","13,874.5","13,929.2","13,985.6","13,842.6","1.31B","0.07%"
"2021년 02월 18일","13,865.4","13,814.7","13,906.0","13,714.3","1.24B","-0.72%"
"2021년 02월 17일","13,965.5","13,911.6","13,976.4","13,804.3","1.35B","-0.58%"
"2021년 02월 16일","14,047.5","14,152.2","14,175.1","13,995.4","1.49B","-0.34%"
"2021년 02월 12일","14,095.5","13,979.2","14,102.0","13,937.7","1.32B","0.50%"
"2021년 02월 11일","14,025.8","14,045.2","14,058.9","13,916.8","1.98B","0.38%"
"2021년 02월 10일","13,972.5","14,093.3","14,109.1","13,845.5","1.83B","-0.25%"
"2021년 02월 09일","14,007.7","13,966.8","14,044.9","13,966.6","1.52B","0.14%"
"2021년 02월 08일","13,987.6","13,937.1","13,987.7","13,894.1","1.61B","0.95%"
"2021년 02월 05일","13,856.3","13,824.9","13,878.2","13,761.7","1.26B","0.57%"
"2021년 02월 04일","13,777.7","13,674.1","13,778.4","13,631.6","1.29B","1.23%"
"2021년 02월 03일","13,610.5","13,718.3","13,723.8","13,585.3","1.36B","-0.02%"
"2021년 02월 02일","13,612.8","13,543.1","13,652.7","13,535.9","1.43B","1.56%"
"2021년 02월 01일","13,403.4","13,226.2","13,431.5","13,132.5","1.39B","2.55%"
"2021년 01월 29일","13,070.7","13,284.7","13,322.0","12,985.1","1.78B","-2.00%"
"2021년 01월 28일","13,337.2","13,323.3","13,507.6","13,316.5","2.16B","0.50%"
"2021년 01월 27일","13,270.6","13,486.6","13,538.4","13,192.9","2.19B","-2.61%"
"2021년 01월 26일","13,626.1","13,681.7","13,702.7","13,603.2","1.25B","-0.07%"
"2021년 01월 25일","13,636.0","13,681.2","13,729.0","13,368.7","1.43B","0.69%"
"2021년 01월 22일","13,543.1","13,474.8","13,567.1","13,463.7","1.13B","0.09%"
"2021년 01월 21일","13,530.9","13,521.5","13,560.4","13,454.1","1.34B","0.55%"
"2021년 01월 20일","13,457.2","13,342.5","13,486.1","13,329.8","1.29B","1.97%"
"2021년 01월 19일","13,197.2","13,132.7","13,206.9","13,078.7","1.22B","1.53%"
"2021년 01월 15일","12,998.5","13,099.9","13,139.8","12,949.8","1.26B","-0.87%"
"2021년 01월 14일","13,112.6","13,174.8","13,220.2","13,098.4","1.21B","-0.12%"
"2021년 01월 13일","13,129.0","13,088.0","13,171.1","13,051.1","1.27B","0.43%"
"2021년 01월 12일","13,072.4","13,062.1","13,105.0","12,963.9","1.25B","0.28%"
"2021년 01월 11일","13,036.4","13,048.8","13,138.3","12,999.5","1.24B","-1.25%"
"2021년 01월 08일","13,202.0","13,160.2","13,208.1","13,036.5","1.33B","1.03%"
"2021년 01월 07일","13,067.5","12,867.3","13,090.9","12,867.3","1.25B","2.56%"
"2021년 01월 06일","12,740.8","12,666.2","12,909.6","12,650.0","1.45B","-0.61%"
"2021년 01월 05일","12,819.0","12,665.7","12,828.3","12,665.6","1.21B","0.95%"
"2021년 01월 04일","12,698.4","12,958.5","12,958.7","12,543.2","1.27B","-1.47%"
"2020년 12월 31일","12,888.3","12,877.1","12,902.1","12,821.2","987.15M","0.14%"
"2020년 12월 30일","12,870.0","12,906.5","12,924.9","12,857.8","954.01M","0.15%"
"2020년 12월 29일","12,850.2","12,965.4","12,973.3","12,822.0","896.81M","-0.38%"
"2020년 12월 28일","12,899.4","12,914.6","12,930.9","12,827.4","978.34M","0.74%"
"2020년 12월 24일","12,804.7","12,791.5","12,833.6","12,767.6","584.09M","0.26%"
"2020년 12월 23일","12,771.1","12,834.9","12,841.9","12,758.7","1.23B","-0.29%"
"2020년 12월 22일","12,807.9","12,785.2","12,840.6","12,695.3","1.11B","0.51%"
"2020년 12월 21일","12,742.5","12,596.1","12,751.3","12,525.2","1.11B","-0.10%"
"2020년 12월 18일","12,755.6","12,804.9","12,809.6","12,654.6","2.81B","-0.07%"
"2020년 12월 17일","12,764.7","12,730.8","12,765.3","12,696.4","1.02B","0.84%"
"2020년 12월 16일","12,658.2","12,611.0","12,687.3","12,566.4","985.82M","0.50%"
"2020년 12월 15일","12,595.1","12,543.3","12,596.1","12,465.4","915.62M","1.25%"
"2020년 12월 14일","12,440.0","12,447.4","12,543.0","12,432.7","983.31M","0.50%"
"2020년 12월 11일","12,377.9","12,336.8","12,383.5","12,246.8","876.15M","-0.23%"
"2020년 12월 10일","12,405.8","12,247.5","12,431.6","12,214.7","893.26M","0.54%"
"2020년 12월 09일","12,339.0","12,591.7","12,607.1","12,290.8","1.07B","-1.94%"
"2020년 12월 08일","12,582.8","12,503.2","12,594.5","12,453.2","973.77M","0.50%"
"2020년 12월 07일","12,519.9","12,461.0","12,536.2","12,460.6","931.78M","0.45%"
"2020년 12월 04일","12,464.2","12,399.3","12,464.2","12,376.4","1.00B","0.70%"
"2020년 12월 03일","12,377.2","12,369.3","12,439.0","12,357.0","928.31M","0.23%"
"2020년 12월 02일","12,349.4","12,285.8","12,360.1","12,217.3","985.81M","-0.05%"
"2020년 12월 01일","12,355.1","12,313.4","12,405.8","12,263.9","1.28B","1.28%"
"2020년 11월 30일","12,198.7","12,224.3","12,244.7","12,027.2","1.76B","-0.06%"
"2020년 11월 27일","12,205.8","12,159.2","12,236.2","12,154.6","655.99M","0.92%"
"2020년 11월 25일","12,094.4","12,053.9","12,114.8","12,021.0","899.55M","0.47%"
"2020년 11월 24일","12,037.3","11,939.3","12,049.9","11,863.5","1.27B","1.32%"
"2020년 11월 23일","11,880.6","11,916.8","11,949.3","11,796.5","1.05B","0.22%"
"2020년 11월 20일","11,855.0","11,892.7","11,935.5","11,852.5","1.12B","-0.42%"
"2020년 11월 19일","11,904.7","11,779.0","11,912.6","11,761.0","1.08B","0.87%"
"2020년 11월 18일","11,801.6","11,896.1","11,942.5","11,800.0","963.95M","-0.82%"
"2020년 11월 17일","11,899.3","11,913.3","11,950.2","11,852.4","849.41M","-0.21%"
"2020년 11월 16일","11,924.1","11,847.1","11,937.7","11,814.9","935.40M","0.80%"
"2020년 11월 13일","11,829.3","11,794.9","11,849.8","11,715.5","787.30M","1.02%"
"2020년 11월 12일","11,709.6","11,802.5","11,847.8","11,666.4","829.44M","-0.65%"
"2020년 11월 11일","11,786.4","11,656.7","11,793.6","11,638.9","819.26M","2.01%"
"2020년 11월 10일","11,553.9","11,622.4","11,665.9","11,424.6","1.03B","-1.37%"
"2020년 11월 09일","11,713.8","12,046.7","12,108.1","11,703.5","1.41B","-1.53%"
"2020년 11월 06일","11,895.2","11,869.9","11,920.5","11,737.1","893.72M","0.04%"
"2020년 11월 05일","11,890.9","11,816.3","11,924.3","11,784.2","828.68M","2.59%"
"2020년 11월 04일","11,590.8","11,443.8","11,663.3","11,394.2","852.15M","3.85%"
"2020년 11월 03일","11,160.6","11,038.7","11,213.9","11,004.8","710.54M","1.85%"
"2020년 11월 02일","10,957.6","11,010.5","11,071.1","10,830.9","715.79M","0.42%"
"2020년 10월 30일","10,911.6","11,103.5","11,129.8","10,822.6","873.94M","-2.45%"
"2020년 10월 29일","11,185.6","11,064.5","11,287.6","11,030.2","733.27M","1.64%"
"2020년 10월 28일","11,004.9","11,230.9","11,250.0","10,999.1","856.55M","-3.73%"
"2020년 10월 27일","11,431.3","11,409.3","11,465.1","11,361.9","676.35M","0.64%"
"2020년 10월 26일","11,358.9","11,440.6","11,545.6","11,221.1","690.96M","-1.64%"
"2020년 10월 23일","11,548.3","11,536.0","11,548.8","11,434.9","657.56M","0.37%"
"2020년 10월 22일","11,506.0","11,527.0","11,548.8","11,369.3","750.16M","0.19%"
"2020년 10월 21일","11,484.7","11,530.4","11,613.8","11,476.1","753.85M","-0.28%"
"2020년 10월 20일","11,516.5","11,531.8","11,632.9","11,471.2","714.59M","0.33%"
"2020년 10월 19일","11,478.9","11,732.3","11,778.1","11,454.6","755.00M","-1.65%"
"2020년 10월 16일","11,671.6","11,761.8","11,827.4","11,648.5","741.76M","-0.36%"
"2020년 10월 15일","11,713.9","11,559.9","11,740.7","11,559.1","661.41M","-0.47%"
"2020년 10월 14일","11,768.7","11,889.1","11,939.9","11,714.3","697.01M","-0.80%"
"2020년 10월 13일","11,863.9","11,901.8","11,947.0","11,821.8","729.33M","-0.10%"
"2020년 10월 12일","11,876.3","11,732.3","11,965.5","11,704.1","830.65M","2.56%"
"2020년 10월 09일","11,579.9","11,487.6","11,581.2","11,476.7","729.77M","1.39%"
"2020년 10월 08일","11,421.0","11,443.3","11,448.2","11,384.3","715.15M","0.50%"
"2020년 10월 07일","11,364.6","11,271.7","11,380.6","11,258.3","834.93M","1.88%"
"2020년 10월 06일","11,154.6","11,314.5","11,392.4","11,124.5","936.32M","-1.57%"
"2020년 10월 05일","11,332.5","11,169.1","11,335.2","11,162.5","781.32M","2.32%"
"2020년 10월 02일","11,075.0","11,082.5","11,244.9","11,033.7","810.86M","-2.22%"
"2020년 10월 01일","11,326.5","11,292.0","11,344.1","11,240.5","843.82M","1.42%"
"2020년 09월 30일","11,167.5","11,092.9","11,278.0","11,092.9","1.02B","0.74%"
"2020년 09월 29일","11,085.3","11,109.0","11,153.2","11,065.6","763.32M","-0.29%"
"2020년 09월 28일","11,117.5","11,084.4","11,120.8","11,019.1","840.42M","1.87%"
"2020년 09월 25일","10,913.6","10,680.5","10,939.5","10,640.0","820.01M","2.26%"
"2020년 09월 24일","10,672.3","10,551.0","10,799.5","10,520.2","923.44M","0.37%"
"2020년 09월 23일","10,633.0","10,950.8","10,962.0","10,612.9","962.40M","-3.02%"
"2020년 09월 22일","10,963.6","10,873.3","10,979.7","10,737.5","845.80M","1.71%"
"2020년 09월 21일","10,778.8","10,610.1","10,782.7","10,519.5","1.02B","-0.13%"
